Satisfaction with outcome and process from web-based meetings for idea generation and selection: The roles of instrumentality  enjoyment  and interface design.,278.00,180.00
An examination of factors contributing to South Korea's global leadership in broadband adoption.,440.00,355.00
Communicating social support online: The roles of emotional disclosures and gender cues in support provision.,141.00,14.00
Online blackmail of Czech children focused on so-called "sextortion" (analysis of culprit and victim behaviors).,493.00,440.00
Mobile computing and ubiquitous networking: concepts  technologies and challenges.,152.00,197.00
What drives impulse buying behaviors in a mobile auction? The perspective of the Stimulus-Organism-Response model.,464.00,3.00
What drives stickiness in location-based AR games? An examination of flow and satisfaction.,167.00,322.00
Functional separation within the European Union: Debates and challenges.,336.00,263.00
A study of mobile number portability effects in the United States.,490.00,144.00
Retrieving critical design factor of ebook for older people in Taiwan.,189.00,21.00
Globalization and heterogenization: Cultural and civilizational clustering in telecommunicative space (1989-1999).,435.00,323.00
Peer-group pressure as a moderator of the relationship between attitude toward cyberbullying and cyberbullying behaviors on mobile instant messengers.,51.00,420.00
A study of MVNO diffusion and market structure in the EU  US  Hong Kong  and Singapore.,417.00,385.00
Social networking time use scale (SONTUS): A new instrument for measuring the time spent on the social networking sites.,116.00,259.00
Digital cities of the future: Extending @home assistive technologies for the elderly and the disabled.,294.00,476.00
Talking shop--contact centres and dimensions of 'social exclusion'.,463.00,388.00
Exploring the effects of specialist versus generalist embodied virtual agents in a multi-product category online store.,209.00,238.00
Measuring information society: Dynamics of European data on usage of information and communication technologies in Europe since 1995.,408.00,366.00
The use of Facebook for political commentary in South Africa.,382.00,394.00
Cultivation effects of mass and social media on perceptions and behavioural intentions in post-disaster recovery - The case of the 2011 Great East Japan Earthquake.,410.00,483.00
3D printing as a means of learning and communication: The 3Ducation project revisited.,395.00,355.00
Intra-industry innovation  spillovers  and industry evolution: Evidence from the Korean ICT industry.,258.00,291.00
The influence of online forum and SNS use on online political discussion in China: Assessing "Spirals of Trust".,382.00,299.00
Organizational research in the field of Green IT: A systematic literature review from 2007 to 2016.,123.00,118.00
Assessing the capacity  coverage and cost of 5G infrastructure strategies: Analysis of the Netherlands.,366.00,424.00
Businesses and the need for speed: The impact of broadband speed on business presence.,111.00,389.00
Technological developments and socio-economic issues of wireless mobile communications.,90.00,403.00
A Special Issue on Digital Transformation: a new challenge for education and training.,455.00,309.00
Trust in open versus closed social media: The relative influence of user- and marketer-generated content in social network services on customer trust.,58.00,66.00
Personality traits  interpersonal relationships  online social support  and Facebook addiction.,384.00,77.00
Changing business models for Europe's mobile telecommunications industry: The impact of alternative wireless technologies.,34.00,53.00
Blurring public and private behaviors in public space: policy challenges in the use and improper use of the cell phone.,312.00,30.00
Bit.ly/practice: Uncovering content publishing and sharing through URL shortening services.,489.00,34.00
The adoption of virtual reality devices: The technology acceptance model integrating enjoyment  social interaction  and strength of the social ties.,12.00,486.00
Do website features matter in an online gamification context? Focusing on the mediating roles of user experience and attitude.,135.00,49.00
Political disagreement and ambivalence in new information environment: Exploring conditional indirect effects of partisan news use and heterogeneous discussion networks on SNSs on political participation.,152.00,231.00
E-Government service delivery by a local government agency: The case of E-Licensing.,200.00,299.00
Examining information sharing in social networking communities: Applying theories of social capital and attachment.,448.00,15.00
ICT-innovations today: making traditional diffusion patterns obsolete  and preliminary insight of increased importance.,229.00,99.00
Social media use and university students' participation in a large-scale protest campaign: The case of Hong Kong's Umbrella Movement.,485.00,53.00
The effects of Internet usage  financial development and trade openness on economic growth in South Africa: A time series analysis.,11.00,205.00
Business undergraduates' perceived use outcomes of Moodle in a blended learning environment: The roles of usability factors and external support.,80.00,332.00
How does Facebook news use lead to actions in South Korea? The role of Facebook discussion network heterogeneity  political interest  and conflict avoidance in predicting political participation.,498.00,293.00
Transmission of medical messages of patient using control signal of cellular network.,80.00,362.00
The role of transformational leadership as a mediating variable in DeLone and McLean information system success model: The context of online learning usage in Yemen.,255.00,5.00
Use and gratifications of mobile SNSs: Facebook and KakaoTalk in Korea.,432.00,219.00
Wearable and mobile sensors connected to social media in human well-being applications.,39.00,11.00
Business intelligence for patient-centeredness: A systematic review.,315.00,321.00
The fight against digital piracy: An experiment.,478.00,389.00
Network spillovers as an alternative efficiency argument for universal service policy.,55.00,134.00
Mobile services with handset bundling and governmental policies for competitive market.,181.00,171.00
Understanding the influence of C2C communication on purchase decision in online communities from a perspective of information adoption model.,74.00,194.00
Diverging information societies of the Asia Pacific.,343.00,375.00
Job search website for illiterate users of Pakistan.,51.00,342.00
Patterns of motives for social network site use among sixth grade pupils in Taiwan.,249.00,206.00
Love me Tinder: Untangling emerging adults' motivations for using the dating application Tinder.,464.00,122.00
Napoleon and Internet. A historical and anthropological view on the culture of punctuality and instantaneity.,110.00,128.00
When lifestyle becomes behavior: A closer look at the situational context of mobile communication.,91.00,55.00
Developing a culture of privacy in the Global Village.,53.00,24.00
The survival strategy of branded content in the over-the-top (OTT) environment: Eye-tracking and Q-methodology approach in digital product placement.,379.00,474.00
Cyberstalking: Investigating formal intervention and the role of Corporate Social Responsibility.,266.00,337.00
Firm characteristics influencing the extent of electronic billing adoption: an empirical study in the US telecommunication industry.,17.00,364.00
Who's my audience again? Understanding audience management strategies for designing privacy management technologies.,176.00,450.00
Our Netizen: myths and misbeliefs vs. realities and perspectives.,329.00,175.00
What drives purchase intention on Airbnb? Perspectives of consumer reviews  information quality  and media richness.,3.00,122.00
The adoption and use of mobile phone in rural China: A case study of Hubei  China.,341.00,189.00
The internet ecological perception  political trust and political efficacy of Chinese netizens.,474.00,151.00
Online word-of-mouth antecedents  attitude and intention-to-purchase electronic products in Pakistan.,396.00,159.00
AMARC and more than 25 years of community media activism.,376.00,233.00
Citizen participation and the uses of mobile technology in radio broadcasting.,370.00,318.00
The influence of online product presentation videos on persuasion and purchase channel preference: The role of imagery fluency and need for touch.,380.00,383.00
Adoption of digital devices for children education: Korean case.,407.00,90.00
Accepting the Internet-of-Things in our homes: The role of user skills.,107.00,486.00
English version of Social Networks Adoption Scale: A validation study.,411.00,110.00
An integrated adoption model for e-books in a mobile environment: Evidence from South Korea.,146.00,215.00
The effects of cultural dimension on ICT innovation: Empirical analysis of mobile phone services.,449.00,385.00
Public trust in a mobile device and service policy in South Korea: The Mobile Device Distribution Improvement Act.,180.00,89.00
An empirical study on the adoption of information appliances with a focus on interactive TV.,33.00,411.00
Informed public against false rumor in the social media era: Focusing on social media dependency.,208.00,247.00
Mapping users' perspectives and outlining social impacts from digitalization of terrestrial TV in Brazil.,31.00,342.00
Privacy management of patient physiological parameters.,80.00,132.00
A structured methodology for assessing and improving e-services in digital cities.,413.00,45.00
<i>eFeed-Hungers.com</i>: Mitigating global hunger crisis using next generation technologies.,36.00,30.00
SPETA: Social pervasive e-Tourism advisor.,356.00,257.00
Extending the theory of planned behavior (TPB) to explain online game playing among Malaysian undergraduate students.,160.00,409.00
Convergence in action: A case study of the Norwegian Internet.,238.00,127.00
Access  local language and public sphere: Phone-in R/TV programme as a platform for citizen journalism in a Nigerian election.,353.00,152.00
A comparative study of knowledge construction within online user support discussion forums in Chinese and English-language cultural contexts.,400.00,455.00
The borders of mobile handset ecosystems: Is coopetition inevitable?,89.00,418.00
Special issue on mobile communications: From cellular to ad-hoc and beyond.,489.00,201.00
The e-Hospice - Beyond traditional boundaries of palliative care.,166.00,214.00
Ownership of cultural expression: Speech &amp; culture in the new intellectual property rights regime of the European Union.,340.00,485.00
Harnessing the persuasive potential of data: The combinatory effects of data visualization and interactive narratives on obesity perceptions and policy attitudes.,206.00,469.00
Identification of significant features and data mining techniques in predicting heart disease.,317.00,221.00
Social media  public discourse and civic engagement in modern China.,136.00,380.00
Inayan/nga-ag and other indigenous codes: How the Applai and Bontok Igorot's indigeneity found its way into the mobile world.,50.00,388.00
ICTs and radio in Africa: How the uptake of ICT has influenced the newsroom culture among community radio journalists.,336.00,240.00
Personal learning Environments based on Web 2.0 services in higher education.,217.00,355.00
Investigating the antecedents to the adoption of SCRM technologies by start-up companies.,327.00,424.00
An analysis of mobile Internet access in Thailand: Implications for bridging the digital divide.,385.00,305.00
Responding to media convergence: Regulating multi-screen television services in Thailand.,188.00,297.00
Examining the dynamic effects of social network advertising: A semiotic perspective.,216.00,184.00
Can online social networks foster young adults' civic engagement?,296.00,347.00
Different levels of destination expectation: The effects of online advertising and electronic word-of-mouth.,484.00,158.00
Suppliers' behavior on the post-adoption stage of business-to-business e-reverse auctions: An empirical study.,83.00,209.00
Impacts of subsidy regulation on the mobile market in Korea : Major provider's diversification of handset quality.,447.00,52.00
Medical emergency alarm dissemination in urban environments.,409.00,464.00
An exploration of user-generated wireless broadband infrastructures in digital cities.,359.00,276.00
Can mobile and biometric payments replace cards in the Korean offline payments market? Consumer preference analysis for payment systems using a discrete choice model.,191.00,466.00
Analyzing consumer online group buying motivations: An interpretive structural modeling approach.,393.00,147.00
Assessing the performance of long-term care information systems and the continued use intention of users.,168.00,424.00
Digital technology and innovation trajectories in the Mediterranean region: A casualty of or an antidote to the economic crisis?,273.00,385.00
What is so special about the Asia-Pacific region?,225.00,207.00
Economic analysis of the media representative's bundling strategy and program quality: The Korean experience.,116.00,427.00
Community media in the context of European media policies.,412.00,399.00
Effects of gratification-opportunities and gratifications-obtained on preferences of instant messaging and e-mail among college students.,210.00,385.00
Personal network on the Internet: How the socially marginalized stay marginalized in personal network diversity and multiplicity.,35.00,402.00
Influencing factors on risk perception of IoT-based home energy management services.,72.00,179.00
Service differentiation economic models and analysis of market-based QoS interconnections.,57.00,267.00
Liberalization policy  production and cost efficiency in Taiwan's telecommunications industry.,489.00,164.00
Beyond solutions: Students' rationales for print and screen reading in Irish higher education.,58.00,285.00
New ethical challenges for today engineering and technology.,294.00,262.00
Decision support models for the selection of internet access technologies in rural communities.,215.00,176.00
Tracing the route of China's Internet censorship: An empirical study.,212.00,189.00
The impact of facilities and service-based competition on internet services provision in the Canadian broadband market.,29.00,280.00
Digital divides and mobile Internet in Indonesia: Impact of smartphones.,99.00,41.00
A remote interactive non-repudiation multimedia-based m-learning system.,376.00,128.00
The impact of Transformational and Authentic leadership on innovation in higher education: The contingent role of knowledge sharing.,75.00,372.00
Critical infrastructure protection: The vulnerability conundrum.,254.00,201.00
Mobile web for under-privileged in developing countries.,69.00,330.00
E-government familiarity influence on Jordanians' perceptions.,436.00,73.00
An experiment comparing grids and item-by-item formats in web surveys completed through PCs and smartphones.,350.00,369.00
Identifying key drivers and bottlenecks in the adoption of E-book readers in Korea.,14.00,336.00
Introduction: Ready for use? An old medium in new times.,456.00,5.00
ICTs and Sustainable Social Change. Introduction to Special Issue.,390.00,378.00
On cybersocialities. Networked communication and social interaction in the wired city of Blacksburg  VA  USA.,138.00,493.00
Impact of 3G and beyond technology development and pricing on mobile data service provisioning  usage and diffusion.,90.00,157.00
A cognitive mobile sensor network for environment observation.,95.00,69.00
Social networking in the aging context: Why older adults use or avoid Facebook.,301.00,30.00
Lowering customer's switching cost using B2B services for telecommunication companies.,66.00,134.00
A framework for critical security factors that influence the decision of cloud adoption by Saudi government agencies.,257.00,165.00
All-Learning: The state of the art of the models and the methodologies educational with ICT.,123.00,484.00
Introduction to the special issue on Lifestyle and Mobile Communication.,196.00,96.00
Actions  emotional reactions and cyberbullying - From the lens of bullies  victims  bully-victims and bystanders among Malaysian young adults.,377.00,306.00
A socio-technical contract: Network governance and ICT4D in Turkey.,331.00,57.00
Techno-economic implications of the mass-market uptake of mobile data services: Requirements for next generation mobile networks.,191.00,332.00
Czech Children and Facebook - A quantitative survey.,42.00,434.00
Coping with TiVo: Opportunities of the networked digital video recorder.,221.00,56.00
Understanding the intentions behind illegal downloading: A comparative study of American and Korean college students.,494.00,237.00
A trust model for analysis of trust  influence and their relationship in social network communities.,84.00,31.00
License-exempt: Wi-Fi complement to 3G.,173.00,136.00
Should mobile Internet be an extension to the fixed web? Fixed-mobile reinforcement as mediator between context of use and future use.,195.00,466.00
Leading in the digital age: A study of how social media are transforming the work of communication professionals.,204.00,243.00
Twitter information for contributing to the strategic digital city: Towards citizens as co-managers.,451.00,269.00
Ubiquitous use of mobile social network services.,88.00,16.00
Editorial.,461.00,100.00
The emergence of IP interactive multimedia services and the evolution of the traditional audiovisual public service regulatory approach.,414.00,403.00
How informed are messaging app users about politics? A linkage of messaging app use and political knowledge and participation.,45.00,312.00
Real options and technology management: Assessing technology migration options in wireless industry.,111.00,475.00
Making (in) the smart city: The emergence of makerspaces.,27.00,448.00
ICT impact on competitiveness  innovation and environment.,381.00,219.00
Product use and welfare: The case of mobile phones in Africa.,480.00,217.00
Development of a hierarchical system for the teletransmission of environmental and energy data.,288.00,292.00
Absorbability  applicability and availability in nursing and care robots: A thematic analysis of Twitter postings.,175.00,364.00
Developing the future ICT infrastructures - Technologies  markets  and policies.,66.00,218.00
Predicting the effects of eWOM and online brand messaging: Source trust  bandwagon effect and innovation adoption factors.,489.00,83.00
The distributional effects of leapfrogging in mobile phones.,415.00,230.00
The more  the better? Why abundant information leads to unanticipated outcomes.,355.00,299.00
What drives smartwatch purchase intention? Perspectives from hardware  software  design  and value.,381.00,306.00
Movie piracy on peer-to-peer networks--the case of KaZaA.,77.00,403.00
The electronic Individual Student Process (e-ISP).,474.00,72.00
Technology standards-setting in the US wireless telecommunications industry: A study of three generations of digital standards development.,8.00,158.00
Video quality vs. mobile data billing plans.,333.00,34.00
Interdependent technology attributes and the diffusion of consumer electronics.,204.00,214.00
Digital inequalities and implications for social inequalities: A study of Internet penetration amongst university students in South Africa.,440.00,92.00
Editorial of special issue 'Digital Technologies in the Mediterranean Region'.,332.00,2.00
Hedonic modeling to explore the relationship of cell phone plan price and quality in Croatia.,422.00,423.00
Coexist  complement  converge and innovate: Public diplomacy of US-China Internet Industry Forum.,122.00,179.00
Personality traits and psychological motivations predicting selfie posting behaviors on social networking sites.,304.00,431.00
Why has a Korean telecommunications technology failed: A case study on WiBro.,159.00,146.00
Using new technologies for stimulating interpersonal communication on HIV and AIDS.,311.00,16.00
Students' thoughts about the importance and costs of their mobile devices' features and services.,305.00,120.00
Polarized labor demand owing to routine-biased technological change: The case of Korea from 1993 to 2015.,346.00,194.00
E-business technologies for xRM: Exploring the readiness of public broadcasters.,33.00,392.00
Digital Cities: Towards an integrated decision support methodology.,42.00,256.00
Penetration of broadband services - The role of policies.,346.00,125.00
Access to premium content on mobile television platforms: The case of mobile sports.,81.00,188.00
Sociological insights on the comparison of writing/reading on paper with writing/reading digitally.,377.00,257.00
A simplified energy consumption model for fiber-based Next Generation Access Networks.,350.00,146.00
Towards a Future Internet infrastructure: Analyzing the multidimensional impacts of assured quality Internet interconnection.,219.00,393.00
Lowering the barriers for online cross-media usage: Scenarios for a Belgian single sign-on solution.,342.00,376.00
Mobile services put in context: A Q-sort analysis.,180.00,325.00
How does time spent on WeChat bolster subjective well-being through social integration and social capital?,482.00,87.00
Virtual world continuance intention.,132.00,489.00
The impact of engagement motives for social TV on social presence and sports channel commitment.,150.00,462.00
Satisfaction and switching intention in mobile services: Comparing lock-in and free contracts in the Spanish market.,22.00,310.00
License choice in open 3D printing content community: Are current license options sufficient?,281.00,407.00
Identify with community or company? An investigation on the consumer behavior in Facebook brand community.,61.00,187.00
At the start of a new volume.,489.00,358.00
Threats and opportunities for new audiovisual cultural heritage archive services: The Dutch case.,439.00,132.00
Factors affecting virtual team performance in telecommunication support environment.,290.00,447.00
The media use of American youngsters in the age of narcissism: Surviving in a 24/7 media shock and awe - distracted by everything.,345.00,407.00
Managed Innovation in Korea in telecommunications - Moving towards 4G mobile at a national level.,309.00,324.00
A socio-technical framework for Internet-of-Things design: A human-centered design for the Internet of Things.,347.00,57.00
The impact of the Internet on political attitudes in Kuwait and Egypt.,495.00,21.00
The interactive mobile social media advertising: An imminent approach to advertise tourism products and services?,107.00,489.00
Technology convergence in the Internet of Things (IoT) startup ecosystem: A network analysis.,445.00,399.00
Social platform innovation of open source hardware in South Korea.,223.00,464.00
Determinants of the intention to use Buy-Online  Pickup In-Store (BOPS): The moderating effects of situational factors and product type.,290.00,417.00
Choosing a wrong mobile communication price plan: An empirical analysis of predictors of the degree of tariff misfit among flat rate subscribers in Germany.,458.00,163.00
Analysis of the essential factors for the adoption of mobile learning in higher education: A case study of students of the University of Technology.,396.00,145.00
Assessment of digital inclusion via the actor-network theory: The case of the Brazilian municipality of Pira&iacute;.,165.00,426.00
Internet experience and time displacement of traditional news media use: An application of the theory of the niche.,413.00,189.00
Revisiting the UNESCO debate on a New World Information and Communication Order: Has the NWICO been achieved by other means?,446.00,246.00
The challenge of e-participation in the digital city: Exploring generational influences among community telecentre users.,333.00,154.00
Which developing countries have done the most to close the digital divide?,264.00,29.00
Smartphone use at tourist destinations: Interaction with social loneliness  aesthetic scope  leisure boredom  and trip satisfaction.,101.00,485.00
Research on Chinese social media users' communication behaviors during public emergency events.,321.00,326.00
Social  individual  technological and pedagogical factors influencing mobile learning acceptance in higher education: A case from Iran.,150.00,264.00
Response to potential information technology risk: Users' valuation of electromagnetic field from mobile phones.,44.00,374.00
What drives live-stream usage intention? The perspectives of flow  entertainment  social interaction  and endorsement.,24.00,426.00
Usage of video sharing websites: Drivers and barriers.,73.00,4.00
Would you change your mind? An empirical study of social impact theory on Facebook.,37.00,439.00
SSCLS: A Smartphone-Supported Collaborative Learning System.,86.00,227.00
A new educational pattern in response to new technologies and sustainable development. Enlightening ICT skills for youth employability in the European Union.,164.00,396.00
Why do people access news with mobile devices? Exploring the role of suitability perception and motives on mobile news use.,381.00,405.00
Augmenting Shewhart quality control and Delphi method for multi-person  multi-objective decision-making.,339.00,72.00
Towards the digital economy: scenarios for business.,197.00,240.00
Can the WSIS declaration principle and plan of action work in Japan? Digital stratification of Japanese society.,76.00,147.00
Privacy Enhancing Technologies implementation: An investigation of its impact on work processes and employee perception.,51.00,392.00
The privacy paradox - Investigating discrepancies between expressed privacy concerns and actual online behavior - A systematic literature review.,33.00,468.00
Comparison of the internet usage levels amongst final year students of faculty of medicine and health colleges in Turkey: According to the gender variable.,205.00,159.00
Diagnosis of learner dropout based on learning styles for online distance learning.,292.00,332.00
The use of social media in travel information search.,55.00,420.00
Electronic newspaper and its adopters: examining the factors influencing the adoption of electronic newspapers in Taiwan.,234.00,72.00
Ambient intelligence technologies in support of shipping markets' operations.,428.00,381.00
Internet Commerce Developmnent; Craig Standing.,26.00,258.00
How do uncertainty reduction strategies influence social networking site fan page visiting? Examining the role of uncertainty reduction strategies  loyalty and satisfaction in continuous visiting behavior.,69.00,167.00
Conceptual framework for the security of mobile health applications on Android platform.,22.00,156.00
Smartphone user segmentation based on app usage sequence with neural networks.,133.00,413.00
A tool for liberty or oppression? A cross-national study of the Internet's influence on democracy.,9.00,498.00
Does research on digital public relations indicate a paradigm shift? An analysis and critique of recent trends.,142.00,15.00
The gratifications of pager use: sociability  information-seeking  entertainment  utility  and fashion and status.,315.00,374.00
ICT and the future conditions for democratic governance.,50.00,126.00
A framework for managing the lifecycle of transactional e-government services.,94.00,472.00
An empirical analysis of tablet PC diffusion.,364.00,53.00
Political blog readers: Predictors of motivations for accessing political blogs.,335.00,405.00
"Likes" as KPI: An examination of teenage girls' perspective on peer feedback on Instagram and its influence on coping response.,220.00,232.00
Starring in your own Snapchat advertisement: Influence of self-brand congruity  self-referencing and perceived humor on brand attitude and purchase intention of advertised brands.,200.00,19.00
The interplay of online shopping motivations and experiential factors on personalized e-commerce: A complexity theory approach.,59.00,405.00
Social media and internet public events.,2.00,374.00
Towards an empowerment framework for evaluating mobile phone use and impact in developing countries.,9.00,356.00
A 'redundant information society' for the European Union?,320.00,281.00
The effects of social media virality metrics  message framing  and perceived susceptibility on cancer screening intention: The mediating role of fear.,11.00,69.00
The rise of the electronic individual: A study of how young Swedish teenagers use and perceive Internet.,52.00,92.00
From high hopes to high deficit and back: A historic overview of Europe's HDTV policy and reflections towards the future of HDTV.,319.00,172.00
Broadband and digital 'content' in the EU-25: Recent trends and challenges.,22.00,212.00
Easing the burden of fixed telephone lines on small-scale entrepreneurs in Nigeria: GSM lines to the rescue.,175.00,281.00
A frown emoji can be worth a thousand words: Perceptions of emoji use in text messages exchanged between romantic partners.,400.00,150.00
Gender and age: Do they really moderate mobile tourism shopping behavior?,288.00,437.00
An approach based on semantic stream reasoning to support decision processes in smart cities.,315.00,419.00
Perceived gratifications of online media service use among potential users.,486.00,426.00
Exploring the differences in broadband access speeds across Glasgow.,413.00,61.00
Analyzing customer preference and measuring relative efficiency in telecom sector: A hybrid fuzzy AHP/DEA study.,207.00,106.00
"The More Things Change  The More They Stay the Same": Path dependency  sports content  and the suppression of innovation in mobile television.,449.00,339.00
Lexicon-based approach outperforms Supervised Machine Learning approach for Urdu Sentiment Analysis in multiple domains.,428.00,403.00
Internet access in the European Union and in the United States.,452.00,159.00
Validation of Haptic Enabling Technology Acceptance Model (HE-TAM): Integration of IDT and TAM.,414.00,264.00
Will a digital camera cure your sick puppy? Modality and category effects in donation-based crowdfunding.,481.00,272.00
Extending the theory of planned behavior: A study of lifestyles  contextual factors  mobile viewing habits  TV content interest  and intention to adopt mobile TV.,441.00,309.00
The 'new' ICTs environment in Europe: closing or widening the gaps?,124.00,175.00
The interplay of costs  trust and loyalty in a service industry in transition: The moderating effect of smartphone adoption.,61.00,114.00
Integrating ICT adoption issues into (e-)leadership theory.,425.00,145.00
Gamification for enhancing Web 2.0 based educational activities: The case of pre-service grade school teachers using educational Wiki pages.,303.00,303.00
Secure sensors data acquisition and communication protection in eHealthcare: Review on the state of the art.,235.00,108.00
The anatomy of tweet overload: How number of tweets received  number of friends  and egocentric network density affect perceived information overload.,355.00,359.00
The computational object approach for network and systems management.,178.00,222.00
User emotion analysis in conflicting versus non-conflicting regions using online social networks.,370.00,436.00
Measuring temporal redundancy in sequences of video requests in a News-on-Demand service.,398.00,407.00
The associate impact of individual internal experiences and reference groups on buying behavior: A case study of animations  comics  and games consumers.,475.00,63.00
Patient-centric ICTs based healthcare for students with learning  physical and/or sensory disabilities.,133.00,490.00
Functions and roles of social media in media transformation in China: A case study of "@CCTV NEWS".,65.00,465.00
Bridging the digital divide among low income urban communities. Leveraging use of Community Technology Centers.,478.00,37.00
Drone delivery: Factors affecting the public's attitude and intention to adopt.,424.00,460.00
Integrating MDA and SOA for improving telemedicine services.,400.00,422.00
Towards a critical theory of alternative media.,272.00,149.00
The legal and economic framework of the third audiovisual sector in UK  Netherlands  Switzerland  Niedersachsen (Germany) and Ireland.,479.00,385.00
Man's need or man's greed: The human rights ramifications of green ICTs.,456.00,120.00
The effect of ICT development on economic growth and energy consumption in Japan.,171.00,420.00
Premises and application of a commercial tele-working platform.,111.00,104.00
The third-person effect on Facebook: The significance of perceived proficiency.,421.00,153.00
21st-century digital skills instrument aimed at working professionals: Conceptual development and empirical validation.,170.00,151.00
Does ideology matter for surveillance concerns?,493.00,143.00
Effective telemedicine project in Bangladesh: Special focus on diabetes health care delivery in a tertiary care in Bangladesh.,150.00,399.00
Logistics service design for cross-border E-commerce using Kansei engineering with text-mining-based online content analysis.,236.00,327.00
A management scheme for improving transportation efficiency and contributing to the enhancement of the social fabric.,360.00,97.00
Telecom sector of Pakistan: Potential  challenges and business opportunities.,169.00,137.00
Domain-specific innovativeness and new product adoption: A case of wearable devices.,111.00,192.00
Latent communities of digital publications: The role of editors  followers  and advertisers.,491.00,367.00
Institutions matter: engineers and telecommunication development in Mozambique and Zimbabwe.,331.00,211.00
Facilitation of consumer loyalty toward branded applications: The dual-route perspective.,105.00,400.00
Recovery of business intelligence systems: Towards guaranteed continuity of patient centric healthcare systems through a matrix-based recovery approach.,99.00,128.00
Examining the factors that influence early adopters' smartphone adoption: The case of college students.,204.00,315.00
Enhancing classroom interaction via IMMAP - An Interactive Mobile Messaging App.,236.00,9.00
Energy impacts of ICT - Insights from an everyday life perspective.,3.00,62.00
Factors influencing the adoption of mobile commerce applications in Cameroon.,438.00,371.00
Personal characteristics and mobile Internet use intensity of consumers with computer-centric communication devices: An exploratory empirical study of iPad and laptop users in Germany.,426.00,120.00
Employees' privacy vs. employers' security: Can they be balanced?,371.00,3.00
Towards connecting people  locations and real-world events in a cellular network.,17.00,495.00
Effectiveness of web-based social sensing in health information dissemination - A review.,404.00,195.00
Mechanisms of access to the Internet in rural areas of developing countries.,276.00,209.00
Trust in government's social media service and citizen's patronage behavior.,196.00,419.00
Third person effect and Internet pornography in China.,211.00,161.00
The 2014 Indian elections on Twitter: A comparison of campaign strategies of political parties.,124.00,276.00
A Critical Discourse Analysis of three US municipal wireless network initiatives for enhancing social inclusion.,380.00,200.00
Effects of expectancy-value  attitudes  and use of the Internet on psychological empowerment experienced by Chinese women at the workplace.,180.00,207.00
Social media in marketing: A review and analysis of the existing literature.,64.00,302.00
The cloud computing adoption in higher learning institutions in Kenya: Hindering factors and recommendations for the way forward.,38.00,396.00
Localizing Internet infrastructure: Cooperative peering in Latin America.,326.00,378.00
The Promise vs. the Taboo: Implications of the EU copyright directive on television software development.,15.00,43.00
Children and youth safety on the Internet: Experiences from Czech Republic and Poland.,359.00,107.00
A model of wireless broadband diffusion in Latin America.,310.00,291.00
The politics of communication: information technology  local knowledge and social exclusion.,299.00,338.00
Sustainability of telecentres in developing countries: Lessons from Union Digital Centre in Bangladesh.,96.00,83.00
An empirical study of factors influencing cloud adoption among private sector organisations.,100.00,42.00
Commercial reform and the political function of Chinese television.,216.00,29.00
Success factors in developing iHeart as a patient-centric healthcare system: A multi-group analysis.,329.00,117.00
Analysis of the psychological traits  Facebook usage  and Facebook addiction model of Taiwanese university students.,58.00,364.00
Effectiveness of control mechanisms in mobile platform ecosystem.,375.00,200.00
The convergence of mobile data phones  consumer electronics  and wallets: Lessons from Japan.,394.00,397.00
Understanding makerspace continuance: A self-determination perspective.,286.00,497.00
An empirical study of a social network site: Exploring the effects of social capital and information disclosure.,159.00,252.00
An attitude-based latent class segmentation analysis of mobile phone users.,33.00,376.00
Factors affecting Internet diffusion in China: A multivariate time series analysis.,304.00,60.00
Gratifications of using Facebook  Twitter  Instagram  or Snapchat to follow brands: The moderating effect of social comparison  trust  tie strength  and network homophily on brand identification  brand engagement  brand commitment  and membership intention.,54.00,23.00
Application of actor-network theory to network neutrality in Korea: Socio-ecological understanding of network dynamics.,186.00,192.00
Potential pitfalls of smart city development: A study on parking mobile applications (apps) in Hong Kong.,347.00,251.00
The role of affordance in the experience of virtual reality learning: Technological and affective affordances in virtual reality.,431.00,445.00
Designing viable business models for context-aware mobile services.,392.00,61.00
Cryptocurrency value formation: An empirical study leading to a cost of production model for valuing bitcoin.,84.00,317.00
Breakthrough in privacy concerns and lawful access conflicts.,205.00,349.00
Determinants of player acceptance of mobile social network games: An application of extended technology acceptance model.,33.00,337.00
Towards gadget-free internet services: A roadmap of the Naked world.,199.00,6.00
Knowledge  economy  technology and society: The politics of discourse.,396.00,283.00
The meaning of virtual entrepreneurship in social virtual worlds.,463.00,70.00
Unification of cyber-jurisdiction rules: just how close are the EU and the US?,182.00,221.00
Achieving millennium development goals: Role of ICTS innovations in India.,318.00,477.00
Bridging digital divide: Efforts in India.,333.00,385.00
Protecting privacy and anonymity in pervasive computing: trends and perspectives.,236.00,111.00
Newspaper journalists' attitudes towards robot journalism.,89.00,46.00
Content and context for mobile television: Integrating trial  expert and user findings.,86.00,453.00
A fast method for identifying worldwide scientific collaborations using the Scopus database.,53.00,436.00
Emergence of the viewing public: Does social television viewing transform individual viewers into a viewing public?,442.00,103.00
Web 2.0  UGC  and citizen journalism: Revisiting South Korea's OhmyNews model in the age of social media.,222.00,82.00
Digital television adoption: Comparing the adoption of digital terrestrial television with the adoption of digital cable in Taiwan.,439.00,341.00
How does social media change Chinese political culture? The formation of fragmentized public sphere.,290.00,154.00
Microblogging  friendship maintenance  and life satisfaction among university students: The mediatory role of online self-disclosure.,497.00,83.00
